filename,species_code
2459864.232912_Tautenburg___705-3242kHz___32.5-37.5s___wg.wav,wg
2459864.232912_Tautenburg___705-3242kHz___37.5-42.5s___wg.wav,wg
2459864.232912_Tautenburg___705-3242kHz___47.5-52.5s___wg.wav,wg
2459864.232912_Tautenburg___705-3242kHz___45.0-50.0s___wg.wav,wg
2459867.262283_Tautenburg___0-8134kHz___10.0-15.0s___ms.wav,ms
2459867.262283_Tautenburg___0-8134kHz___12.5-17.5s___ms.wav,ms
2459867.262283_Tautenburg___0-8134kHz___15.0-20.0s___ms.wav,ms
2459867.262283_Tautenburg___0-8134kHz___17.5-22.5s___ms.wav,ms
2459867.262283_Tautenburg___0-8134kHz___20.0-25.0s___ms.wav,ms
2459990.613705_Tautenburg___302-5356kHz___10.0-15.0s___mh.wav,mh
2459990.613705_Tautenburg___302-5356kHz___12.5-17.5s___mh.wav,mh
2459990.613705_Tautenburg___302-5356kHz___15.0-20.0s___mh.wav,mh
2459995.355257_Tautenburg___564-2859kHz___17.5-22.5s___kr.wav,kr
2459995.355257_Tautenburg___564-2859kHz___10.0-25.0s___kr.wav,kr
2459995.355257_Tautenburg___564-2859kHz___12.5-27.5s___kr.wav,kr
2459995.355257_Tautenburg___564-2859kHz___25.0-30.0s___kr.wav,kr
2459995.355257_Tautenburg___564-2859kHz___27.5-32.5s___kr.wav,kr
2459995.355257_Tautenburg___564-2859kHz___30.0-35.0s___kr.wav,kr
2459995.355257_Tautenburg___564-2859kHz___32.5-37.5s___kr.wav,kr
2459995.355257_Tautenburg___564-2859kHz___35.0-40.0s___kr.wav,kr
2459995.355257_Tautenburg___564-2859kHz___37.5-42.5s___kr.wav,kr
2459995.355257_Tautenburg___564-2859kHz___40.0-45.0s___kr.wav,kr
2459995.355257_Tautenburg___564-2859kHz___42.5-47.5s___kr.wav,kr
2459995.355257_Tautenburg___564-2859kHz___47.5-52.5s___kr.wav,kr
2460212.419348_Tautenburg___0-3866kHz___12.5-17.5s___eo.wav,eo
2459995.355257_Tautenburg___564-2859kHz___52.5-57.5s___kr.wav,kr
2459995.355257_Tautenburg___564-2859kHz___50.0-55.0s___kr.wav,kr
2459995.653543_Tautenburg___1168-6604kHz___10.0-15.0s___s.wav,s
2459996.356491_Tautenburg___564-2577kHz___10.0-15.0s___gn.wav,gn
2459997.722314_Tautenburg___826-6685kHz___10.0-15.0s___s.wav,s
2459997.722314_Tautenburg___826-6685kHz___12.5-17.5s___s.wav,s
2459997.727052_Tautenburg___1470-6846kHz___15.0-20.0s___s.wav,s
2459997.727052_Tautenburg___1470-6846kHz___17.5-22.5s___s.wav,s
2459998.258128_Tautenburg___3221-6825kHz___10.0-15.0s___co.wav,co
2459998.278178_Tautenburg___464-4491kHz___10-15.0s___co.wav,co
2459998.278178_Tautenburg___464-4491kHz___15.0-20.0s___co.wav,co
2459998.278178_Tautenburg___464-4491kHz___17.5-22.5s___co.wav,co
2459998.278178_Tautenburg___464-4491kHz___20.0-25.0s___co.wav,co
2459998.278178_Tautenburg___464-4491kHz___22.5-27.5s___co.wav,co
2459998.278178_Tautenburg___464-4491kHz___25.0-30.0s___co.wav,co
2459998.278178_Tautenburg___464-4491kHz___27.5-32.5s___co.wav,co
2459998.278178_Tautenburg___464-4491kHz___40.0-45.0s___co.wav,co
2459998.278178_Tautenburg___464-4491kHz___42.5-47.5s___co.wav,co
2459998.278178_Tautenburg___464-4491kHz___45.0-50.0s___co.wav,co
2459998.278178_Tautenburg___464-4491kHz___47.5-52.5s___co.wav,co
2459998.278178_Tautenburg___464-4491kHz___50.0-55.0s___co.wav,co
2459998.308978_Tautenburg___504-9564kHz___22.5-27.5s___co.wav,co
2459998.308978_Tautenburg___504-9564kHz___25.0-30.0s___co.wav,co
2459998.308978_Tautenburg___504-9564kHz___27.5-32.5s___co.wav,co
2459998.308978_Tautenburg___504-9564kHz___30.0-35.0s___co.wav,co
2459998.308978_Tautenburg___504-9564kHz___37.5-42.5s___co.wav,co
2459998.308978_Tautenburg___504-9564kHz___40.0-45.0s___co.wav,co
2459998.308978_Tautenburg___504-9564kHz___42.5-47.5s___co.wav,co
2460001.731799_Tautenburg___1551-3202kHz___10.0-15.0s___bf.wav,bf
2460001.731799_Tautenburg___1551-3202kHz___12.5-17.5s___bf.wav,bf
2460001.731799_Tautenburg___1551-3202kHz___15.0-20.0s___bf.wav,bf
2460001.731799_Tautenburg___1551-3202kHz___17.5-22.5s___bf.wav,bf
2460001.731799_Tautenburg___1551-3202kHz___20.0-25.0s___bf.wav,bf
2460001.731799_Tautenburg___1551-3202kHz___22.5-27.5s___bf.wav,bf
2460001.731799_Tautenburg___1551-3202kHz___25.0-30.0s___bf.wav,bf
2460002.393396_Tautenburg___1047-4691kHz___10.0-15.0s___bf.wav,bf
2460002.393396_Tautenburg___1047-4691kHz___12.5-17.5s___bf.wav,bf
2460002.393396_Tautenburg___1047-4691kHz___15.0-20.0s___bf.wav,bf
2460002.398055_Tautenburg___363-4370kHz___10.0-15.0s___ms.wav,ms
2460002.398055_Tautenburg___363-4370kHz___12.5-17.5s___ms.wav,ms
2460007.408949_Tautenburg___1168-2658kHz___10.0-15.0s___gn.wav,gn
2460007.408949_Tautenburg___1168-2658kHz___12.5-17.5s___gn.wav,gn
2460007.408949_Tautenburg___1168-2658kHz___15.0-20.0s___gn.wav,gn
2460007.408949_Tautenburg___1168-2658kHz___17.5-22.5s___gn.wav,gn
2460009.493800_Tautenburg___644-3926kHz___10.0-15.0s___wn.wav,wn
2460009.493800_Tautenburg___644-3926kHz___12.5-17.5s___wn.wav,wn
2460009.493800_Tautenburg___644-3926kHz___15.0-20.0s___wn.wav,wn
2460027.529721_Tautenburg___564-6363kHz___20.0-25.0s___mh.wav,mh
2460027.529721_Tautenburg___564-6363kHz___22.5-27.5s___mh.wav,mh
2460027.529721_Tautenburg___564-6363kHz___25.0-30.0s___mh.wav,mh
2460028.350579_Tautenburg___3564-7148kHz___10.0-15.0s___co.wav,co
2460028.350579_Tautenburg___3564-7148kHz___12.5-17.5s___co.wav,co
2460028.350579_Tautenburg___3564-7148kHz___15.0-20.0s___co.wav,co
2460028.350579_Tautenburg___3564-7148kHz___17.5-22.5s___co.wav,co
2460028.350579_Tautenburg___3564-7148kHz___20.0-25.0s___co.wav,co
2460028.350579_Tautenburg___3564-7148kHz___22.5-27.5s___co.wav,co
2460028.350579_Tautenburg___3564-7148kHz___25.0-30.0s___co.wav,co
2460029.585977_Tautenburg___524-5759kHz___12.5-17.5s___wn.wav,wn
2460029.585977_Tautenburg___524-5759kHz___15.0-20.0s___wn.wav,wn
2460031.287087_Tautenburg___705-5900kHz___10.0-15.0s___co.wav,co
2460031.287087_Tautenburg___705-5900kHz___17.5-22.5s___co.wav,co
2460031.287087_Tautenburg___705-5900kHz___20.0-25.0s___co.wav,co
2460031.287087_Tautenburg___705-5900kHz___22.5-27.5s___co.wav,co
2460031.287087_Tautenburg___705-5900kHz___25.0-30.0s___co.wav,co
2460031.483458_Tautenburg___1148-4470kHz___10.0-15.0s___wn.wav,wn
2460033.329735_Tautenburg___2417-8236kHz___10.0-15.0s___co.wav,co
2460033.329735_Tautenburg___2417-8236kHz___12.5-17.5s___co.wav,co
2460033.329735_Tautenburg___2417-8236kHz___17.5-22.5s___co.wav,co
2460033.329735_Tautenburg___2417-8236kHz___20.0-25.0s___co.wav,co
2460033.329735_Tautenburg___2417-8236kHz___37.5-42.5s___co.wav,co
2460033.505298_Tautenburg___705-5497kHz___10.0-15.0s___co.wav,co
2460033.505298_Tautenburg___705-5497kHz___12.5-17.5s___co.wav,co
2460033.505298_Tautenburg___705-5497kHz___15.0-20.0s___co.wav,co
2460033.505298_Tautenburg___705-5497kHz___17.5-22.5s___co.wav,co
2460033.505298_Tautenburg___705-5497kHz___20.0-25.0s___co.wav,co
2460033.505298_Tautenburg___705-5497kHz___22.5-27.5s___co.wav,co
2460037.380248_Tautenburg___644-6664kHz___17.5-22.5s___mh.wav,mh
2460037.380248_Tautenburg___644-6664kHz___20.0-25.0s___mh.wav,mh
2460037.380248_Tautenburg___644-6664kHz___22.5-27.5s___mh.wav,mh
2460037.380248_Tautenburg___644-6664kHz___25.0-30.0s___mh.wav,mh
2460037.380248_Tautenburg___644-6664kHz___27.5-32.5s___mh.wav,mh
2460037.380248_Tautenburg___644-6664kHz___37.5-42.5s___mh.wav,mh
2460037.380248_Tautenburg___644-6664kHz___40.0-45.0s___mh.wav,mh
2460042.441333_Tautenburg___1329-4893kHz___10.0-15.0s___t.wav,t
2460042.441333_Tautenburg___1329-4893kHz___12.5-17.5s___t.wav,t
2460202.604110_Tautenburg___40-3362kHz___20.0-25.0s___eo.wav,eo
2460269.743625_Tautenburg___1389-6423kHz___10.0-15.0s___ch.wav,ch
2460269.743625_Tautenburg___1389-6423kHz___12.5-17.5s___ch.wav,ch
2460269.755604_Tautenburg___1671-4148kHz___10.0-15.0s___ch.wav,ch
2460269.755604_Tautenburg___1671-4148kHz___12.5-17.5s___ch.wav,ch
2460269.755604_Tautenburg___1671-4148kHz___15.0-20.0s___ch.wav,ch
2460269.755604_Tautenburg___1671-4148kHz___17.5-22.5s___ch.wav,ch
2460269.755604_Tautenburg___1671-4148kHz___20.0-25.0s___ch.wav,ch
2460361.288070_Tautenburg___543-2879kHz___30.0-35.0s___kr.wav,kr
2460361.288070_Tautenburg___543-2879kHz___32.5-37.5s___kr.wav,kr
2460361.288070_Tautenburg___543-2879kHz___35.0-40.0s___kr.wav,kr
2460361.288070_Tautenburg___543-2879kHz___37.5-42.5s___kr.wav,kr
2460365.300189_Tautenburg___162-2477kHz___10.0-15.0s___eo.wav,eo
2460362.461236_Tautenburg___926-4188kHz___22.5-27.5s___co.wav,co
2460362.461236_Tautenburg___926-4188kHz___20.0-25.0s___co.wav,co
2460362.461236_Tautenburg___926-4188kHz___17.5-22.5s___co.wav,co
2460362.461236_Tautenburg___926-4188kHz___15.0-20.0s___co.wav,co
2460375.359130_Tautenburg___423-3806kHz___32.5-37.5s___kr.wav,kr
2460375.359130_Tautenburg___423-3806kHz___25.0-30.0s___kr.wav,kr
2460375.359130_Tautenburg___423-3806kHz___22.5-27.5s___kr.wav,kr
2460375.359130_Tautenburg___423-3806kHz___15.0-20.0s___kr.wav,kr
2460375.359130_Tautenburg___423-3806kHz___12.5-17.5s___kr.wav,kr
2460375.359130_Tautenburg___423-3806kHz___10.0-15.0s___kr.wav,kr
2460375.359130_Tautenburg___423-3806kHz___5.0-10.0s___kr.wav,kr
2460375.359130_Tautenburg___423-3806kHz___2.5-7.5s___kr.wav,kr
2460375.359130_Tautenburg___423-3806kHz___0.0-5.0s___kr.wav,kr
2460373.488587_Tautenburg___443-5658kHz___45.0-50.0s___co.wav,co
2460373.488587_Tautenburg___443-5658kHz___42.5-47.5s___co.wav,co
2460373.488587_Tautenburg___443-5658kHz___32.5-37.5s___co.wav,co
2460373.488587_Tautenburg___443-5658kHz___30.0-35.0s___co.wav,co
2460373.488587_Tautenburg___443-5658kHz___25.0-30.0s___co.wav,co
2460373.488587_Tautenburg___443-5658kHz___22.5-27.5s___co.wav,co
2460373.488587_Tautenburg___443-5658kHz___20.0-25.0s___co.wav,co
2460373.488587_Tautenburg___443-5658kHz___17.5-22.5s___co.wav,co
2460373.488587_Tautenburg___443-5658kHz___15.0-20.0s___co.wav,co
2460373.488587_Tautenburg___443-5658kHz___12.5-17.5s___co.wav,co
2460373.488587_Tautenburg___443-5658kHz___10.0-15.0s___co.wav,co
2460373.396224_Tautenburg___524-4551kHz___20.0-25.0s___co.wav,co
2460373.396224_Tautenburg___524-4551kHz___17.5-22.5s___co.wav,co
2460373.396224_Tautenburg___524-4551kHz___15.0-20.0s___co.wav,co
2460373.396224_Tautenburg___524-4551kHz___12.5-17.5s___co.wav,co
2460373.396224_Tautenburg___524-4551kHz___10.0-15.0s___co.wav,co
2460250.723824_Tautenburg___1933-5074kHz___20.0-25.0s___ch.wav,ch
2460250.723824_Tautenburg___1933-5074kHz___17.5-22.5s___ch.wav,ch
2460250.723824_Tautenburg___1933-5074kHz___12.5-17.5s___ch.wav,ch
2460250.723824_Tautenburg___1933-5074kHz___10.0-15.0s___ch.wav,ch
2460250.723824_Tautenburg___1933-5074kHz___2.5-7.5s___ch.wav,ch
2460250.723824_Tautenburg___1933-5074kHz___22.5-27.5s___ch.wav,ch
2460250.723824_Tautenburg___1933-5074kHz___35.0-40.0s___ch.wav,ch
2460250.723824_Tautenburg___1933-5074kHz___32.5-37.5s___ch.wav,ch
2460250.723824_Tautenburg___1933-5074kHz___27.5-32.5s___ch.wav,ch
2460250.723824_Tautenburg___1933-5074kHz___25.0-30.0s___ch.wav,ch
2460250.723824_Tautenburg___1933-5074kHz___30.0-35.0s___ch.wav,ch
2460371.522622_Tautenburg___182-9383kHz___42.5-47.5s___co.wav,co
2460371.522622_Tautenburg___182-9383kHz___40.0-45.0s___co.wav,co
2460371.522622_Tautenburg___182-9383kHz___20.0-25.0s___co.wav,co
2460371.522622_Tautenburg___182-9383kHz___17.5-22.5s___co.wav,co
2460371.522622_Tautenburg___182-9383kHz___15.0-20.0s___co.wav,co
2460371.522622_Tautenburg___182-9383kHz___10.0-15.0s___co.wav,co
2460371.317686_Tautenburg___343-4068kHz___52.5-57.5s___kr.wav,kr
2460371.317686_Tautenburg___343-4068kHz___50.0-55.0s___kr.wav,kr
2460371.317686_Tautenburg___343-4068kHz___47.5-52.5s___kr.wav,kr
2460371.317686_Tautenburg___343-4068kHz___45.0-50.0s___kr.wav,kr
2460371.317686_Tautenburg___343-4068kHz___42.5-47.5s___kr.wav,kr
2460371.317686_Tautenburg___343-4068kHz___40.0-45.0s___kr.wav,kr
2460371.317686_Tautenburg___343-4068kHz___37.5-42.5s___kr.wav,kr
2460371.317686_Tautenburg___343-4068kHz___35.0-40.0s___kr.wav,kr
2460371.317686_Tautenburg___343-4068kHz___32.5-37.5s___kr.wav,kr
2460371.317686_Tautenburg___343-4068kHz___30.0-35.0s___kr.wav,kr
2460371.317686_Tautenburg___343-4068kHz___27.5-32.5s___kr.wav,kr
2460371.317686_Tautenburg___343-4068kHz___25.0-30.0s___kr.wav,kr
2460371.317686_Tautenburg___343-4068kHz___20.0-25.0s___kr.wav,kr
2460371.317686_Tautenburg___343-4068kHz___17.5-22.5s___kr.wav,kr
2460371.317686_Tautenburg___343-4068kHz___15.0-20.0s___kr.wav,kr
2460371.317686_Tautenburg___343-4068kHz___12.5-17.5s___kr.wav,kr
2460371.317686_Tautenburg___343-4068kHz___10.0-15.0s___kr.wav,kr
2460371.317686_Tautenburg___343-4068kHz___7.5-12.5s___kr.wav,kr
2460371.317686_Tautenburg___343-4068kHz___5.0-10.0s___kr.wav,kr
2460371.317686_Tautenburg___343-4068kHz___2.5-7.5s___kr.wav,kr
2460371.317686_Tautenburg___343-4068kHz___0.0-5.0s___kr.wav,kr
2460369.658888_Tautenburg___343-2860kHz___22.5-27.5s___kr.wav,kr
2460369.596035_Tautenburg___544-5678kHz___15.0-20.0s___l.wav,l
2460369.596035_Tautenburg___544-5678kHz___12.5-17.5s___l.wav,l
2460369.596035_Tautenburg___544-5678kHz___10.0-15.0s___l.wav,l
2460265.402548_Tautenburg___282-3725kHz___5.0-10.0s___kr.wav,kr
2460265.402548_Tautenburg___282-3725kHz___7.5-12.5s___kr.wav,kr
2460265.402548_Tautenburg___282-3725kHz___12.5-17.5s___kr.wav,kr
2460265.402548_Tautenburg___282-3725kHz___15.0-20.0s___kr.wav,kr
2460265.402548_Tautenburg___282-3725kHz___17.5-22.5s___kr.wav,kr
2460265.402548_Tautenburg___282-3725kHz___20.0-25.0s___kr.wav,kr
2460265.402548_Tautenburg___282-3725kHz___22.5-27.5s___kr.wav,kr
2460265.402548_Tautenburg___282-3725kHz___25.0-30.0s___kr.wav,kr
2460265.402548_Tautenburg___282-3725kHz___27.5-32.5s___kr.wav,kr
2460265.402548_Tautenburg___282-3725kHz___30.0-35.0s___kr.wav,kr
2460265.402548_Tautenburg___282-3725kHz___32.5-37.5s___kr.wav,kr
2460265.402548_Tautenburg___282-3725kHz___35.0-40.0s___kr.wav,kr
2460265.402548_Tautenburg___282-3725kHz___37.5-42.5s___kr.wav,kr
2460265.402548_Tautenburg___282-3725kHz___40.0-45.0s___kr.wav,kr
2460265.402548_Tautenburg___282-3725kHz___45.0-50.0s___kr.wav,kr
2460265.402548_Tautenburg___282-3725kHz___47.5-52.5s___kr.wav,kr
2460265.402548_Tautenburg___282-3725kHz___50.0-55.0s___kr.wav,kr
2460265.402548_Tautenburg___282-3725kHz___52.5-57.5s___kr.wav,kr
2460265.402548_Tautenburg___282-3725kHz___55.0-60.0s___kr.wav,kr
2460265.402548_Tautenburg___282-3725kHz___57.5-62.5s___kr.wav,kr
2460265.402548_Tautenburg___282-3725kHz___60.0-65.0s___kr.wav,kr
2460265.402548_Tautenburg___282-3725kHz___62.5-67.5s___kr.wav,kr
2460265.402548_Tautenburg___282-3725kHz___65.0-70.0s___kr.wav,kr
2460265.402548_Tautenburg___282-3725kHz___67.5-72.5s___kr.wav,kr
2460265.402548_Tautenburg___282-3725kHz___70.0-75.0s___kr.wav,kr
2460265.402548_Tautenburg___282-3725kHz___72.5-77.5s___kr.wav,kr
2460265.402548_Tautenburg___282-3725kHz___75.0-80.0s___kr.wav,kr
2460265.402548_Tautenburg___282-3725kHz___77.5-82.5s___kr.wav,kr
2460265.402548_Tautenburg___282-3725kHz___80.0-85.0s___kr.wav,kr
2460265.402548_Tautenburg___282-3725kHz___82.5-87.5s___kr.wav,kr
2460265.402548_Tautenburg___282-3725kHz___85.0-90.0s___kr.wav,kr
2460265.402548_Tautenburg___282-3725kHz___87.5-92.5s___kr.wav,kr
2460265.402548_Tautenburg___282-3725kHz___90.0-95.0s___kr.wav,kr
2460265.403469_Tautenburg___121-3926kHz___10.0-15.0s___kr.wav,kr
2460265.403469_Tautenburg___121-3926kHz___12.5-17.5s___kr.wav,kr
2460265.403469_Tautenburg___121-3926kHz___15.0-20.0s___kr.wav,kr
2460265.403606_Tautenburg___544-4229kHz___10.0-15.0s___kr.wav,kr
2460265.403606_Tautenburg___544-4229kHz___12.5-17.5s___kr.wav,kr
2460265.403606_Tautenburg___544-4229kHz___15.0-20.0s___kr.wav,kr
2460265.403628_Tautenburg___262-3685kHz___15.0-20.0s___kr.wav,kr
2460265.403628_Tautenburg___262-3685kHz___12.5-17.5s___kr.wav,kr
2460265.403606_Tautenburg___544-4229kHz___25.0-30.0s___kr.wav,kr
2460265.403606_Tautenburg___544-4229kHz___27.5-32.5s___kr.wav,kr
2460265.403628_Tautenburg___262-3685kHz___10.0-15.0s___kr.wav,kr
2460265.403606_Tautenburg___544-4229kHz___20.0-25.0s___kr.wav,kr
2460265.403606_Tautenburg___544-4229kHz___17.5-22.5s___kr.wav,kr
2460265.403606_Tautenburg___544-4229kHz___22.5-27.5s___kr.wav,kr
2460367.559484_Tautenburg___423-2839kHz___2.5-7.5s___kr.wav,kr
2460367.559484_Tautenburg___423-2839kHz___5.0-10.0s___kr.wav,kr
2460367.559484_Tautenburg___423-2839kHz___22.5-27.5s___kr.wav,kr
2460367.559484_Tautenburg___423-2839kHz___25.0-30.0s___kr.wav,kr
2460264.257666_Tautenburg___645-3504kHz___30.0-35.0s___wg.wav,wg
2460264.257666_Tautenburg___645-3504kHz___27.5-32.5s___wg.wav,wg
2460264.257666_Tautenburg___645-3504kHz___25.0-30.0s___wg.wav,wg
2460264.257666_Tautenburg___645-3504kHz___22.5-27.5s___wg.wav,wg
2460264.257666_Tautenburg___645-3504kHz___20.0-25.0s___wg.wav,wg
2460264.257666_Tautenburg___645-3504kHz___17.5-22.5s___wg.wav,wg
2460264.257666_Tautenburg___645-3504kHz___15.0-20.0s___wg.wav,wg
2460264.257666_Tautenburg___645-3504kHz___12.5-17.5s___wg.wav,wg
2460264.257666_Tautenburg___645-3504kHz___10.0-15.0s___wg.wav,wg
2460264.257666_Tautenburg___645-3504kHz___7.5-12.5s___wg.wav,wg
2460264.257666_Tautenburg___645-3504kHz___5.0-10.0s___wg.wav,wg
2460264.257666_Tautenburg___645-3504kHz___2.5-7.5s___wg.wav,wg
2460264.257666_Tautenburg___645-3504kHz___0.0-5.0s___wg.wav,wg
2460212.419348_Tautenburg___0-3866kHz___0.0-5.0s___eo.wav,eo
2460212.419348_Tautenburg___0-3866kHz___20.0-25.0s___eo.wav,eo
2460208.673141_Tautenburg___4309-8195kHz___17.5-22.5s___tp.wav,tp
2460208.673141_Tautenburg___4309-8195kHz___25.0-30.0s___tp.wav,tp
2460208.673141_Tautenburg___4309-8195kHz___15.0-20.0s___tp.wav,tp
2460208.673141_Tautenburg___4309-8195kHz___37.5-42.5s___tp.wav,tp
2460195.556292_Tautenburg___0-2034kHz___30.0-35.0s___eo.wav,eo
2460195.556292_Tautenburg___0-2034kHz___17.5-22.5s___eo.wav,eo
2460191.317263_Tautenburg___342-3100kHz___40.0-45.0s___na.wav,na
2460191.317263_Tautenburg___342-3100kHz___37.5-42.5s___na.wav,na
2460191.317263_Tautenburg___342-3100kHz___32.5-37.5s___na.wav,na
2460191.317263_Tautenburg___342-3100kHz___30.0-35.0s___na.wav,na
2460191.317263_Tautenburg___342-3100kHz___27.5-32.5s___na.wav,na
2460191.317263_Tautenburg___342-3100kHz___25.0-30.0s___na.wav,na
2460191.317263_Tautenburg___342-3100kHz___22.5-27.5s___na.wav,na
2460191.317263_Tautenburg___342-3100kHz___20.0-25.0s___na.wav,na
2460191.317263_Tautenburg___342-3100kHz___0.0-5.0s___na.wav,na
2460191.317263_Tautenburg___342-3100kHz___2.5-7.5s___na.wav,na
2460191.317263_Tautenburg___342-3100kHz___5.0-10.0s___na.wav,na
2460191.317263_Tautenburg___342-3100kHz___7.5-12.5s___na.wav,na
2460191.317263_Tautenburg___342-3100kHz___10.0-15.0s___na.wav,na
2460191.317263_Tautenburg___342-3100kHz___15.0-20.0s___na.wav,na
2460191.317263_Tautenburg___342-3100kHz___17.5-22.5s___na.wav,na
2460191.317263_Tautenburg___342-3100kHz___12.5-17.5s___na.wav,na
2460179.666705_Tautenburg___1430-5719kHz___17.5-22.5s___cr.wav,cr
2460179.666705_Tautenburg___1430-5719kHz___15.0-20.0s___cr.wav,cr
2460179.666705_Tautenburg___1430-5719kHz___12.5-17.5s___cr.wav,cr
2460179.666705_Tautenburg___1430-5719kHz___10.0-15.0s___cr.wav,cr
2460044.289479_Tautenburg___302-7752kHz___2.5-7.5s___co.wav,co
2460044.289479_Tautenburg___302-7752kHz___5.0-10.0s___co.wav,co
2460044.289479_Tautenburg___302-7752kHz___7.5-12.5s___co.wav,co
2460044.289479_Tautenburg___302-7752kHz___10.0-15.0s___co.wav,co
2460044.289479_Tautenburg___302-7752kHz___12.5-17.5s___co.wav,co
2460044.289479_Tautenburg___302-7752kHz___15.0-20.0s___co.wav,co
2460044.289479_Tautenburg___302-7752kHz___17.5-22.5s___co.wav,co
2460044.289479_Tautenburg___302-7752kHz___20.0-25.0s___co.wav,co
2460044.289479_Tautenburg___302-7752kHz___25.0-30.0s___co.wav,co
2460044.289479_Tautenburg___302-7752kHz___27.5-32.5s___co.wav,co
2460044.289479_Tautenburg___302-7752kHz___22.5-27.5s___co.wav,co
2460016.538130_Tautenburg___480-3314kHz___17.5-22.5s___bh.wav,bh
2460016.538130_Tautenburg___480-3314kHz___15.0-20.0s___bh.wav,bh
2460016.538130_Tautenburg___480-3314kHz___12.5-17.5s___bh.wav,bh
2460016.538130_Tautenburg___480-3314kHz___10.0-15.0s___bh.wav,bh
2460016.352688_Tautenburg___338-2724kHz___12.5-17.5s___co.wav,co
2460016.352688_Tautenburg___338-2724kHz___10.0-15.0s___co.wav,co
2460015.261244_Tautenburg___503-3204kHz___22.5-27.5s___kr.wav,kr
2460015.261244_Tautenburg___503-3204kHz___20.0-25.0s___kr.wav,kr
2460015.261244_Tautenburg___503-3204kHz___10.0-15.0s___kr.wav,kr
2460013.287515_Tautenburg___774-4531kHz___17.5-22.5s___co.wav,co
2460013.287515_Tautenburg___774-4531kHz___15.0-20.0s___co.wav,co
2460011.274111_Tautenburg___557-3451kHz___35.0-40.0s___kr.wav,kr
2460010.248383_Tautenburg___564-6685kHz___50.0-55.0s___gj.wav,gj
2460010.248383_Tautenburg___564-6685kHz___47.5-52.5s___gj.wav,gj
2460010.248383_Tautenburg___564-6685kHz___45.0-50.0s___gj.wav,gj
2460010.248383_Tautenburg___564-6685kHz___42.5-47.5s___gj.wav,gj
2460010.248383_Tautenburg___564-6685kHz___40.0-45.0s___gj.wav,gj
2460010.248383_Tautenburg___564-6685kHz___37.5-42.5s___gj.wav,gj
2460010.248383_Tautenburg___564-6685kHz___35.0-40.0s___gj.wav,gj
2460010.248383_Tautenburg___564-6685kHz___32.5-37.5s___gj.wav,gj
2460010.248383_Tautenburg___564-6685kHz___30.0-35.0s___gj.wav,gj
2460010.248383_Tautenburg___564-6685kHz___25.0-30.0s___gj.wav,gj
2460010.248383_Tautenburg___564-6685kHz___27.5-32.5s___gj.wav,gj
2460010.248383_Tautenburg___564-6685kHz___22.5-27.5s___gj.wav,gj
2460010.248383_Tautenburg___564-6685kHz___20.0-25.0s___gj.wav,gj
2460010.248383_Tautenburg___564-6685kHz___17.5-22.5s___gj.wav,gj
2460401.648884_Tautenburg___599-5115kHz___10-31.2s___mh.wav,mh
2460013.287515_Tautenburg___774-4531kHz___16-31.5s___co.wav,co
2460401.648884_Tautenburg___599-5115kHz___19-31.2s___mh.wav,mh
2460013.287515_Tautenburg___774-4531kHz___10-31.5s___co.wav,co
2459833.647066_Tautenburg___4209-7712kHz___10-31.6s___tp.wav,tp
2460235.706888_Tautenburg___1872-6040kHz___10-13.8s___ch.wav,ch
2460235.706888_Tautenburg___1872-6040kHz___17-21.8s___ch.wav,ch
2460235.706888_Tautenburg___1872-6040kHz___12-18s___ch.wav,ch
2460235.706888_Tautenburg___1872-6040kHz___30-38s___ch.wav,ch
2460235.706888_Tautenburg___1872-6040kHz___10-31.8s___ch.wav,ch
2460375.550010_Tautenburg___866-4047kHz___13-19s___ma.wav,ma
2460375.550010_Tautenburg___866-4047kHz___34-38s___ma.wav,ma
2460375.550010_Tautenburg___866-4047kHz___10-31.8s___ma.wav,ma
2459630.529841_Tautenburg___620-7064kHz___20-25s___wg.wav,wg
2459630.529841_Tautenburg___620-7064kHz___25-31s___wg.wav,wg
2459630.529841_Tautenburg___620-7064kHz___10-11.9s___wg.wav,wg
2459630.529841_Tautenburg___620-7064kHz___10-31.9s___wg.wav,wg
2460416.626332_Tautenburg___1389-4369kHz___18-24s___mh.wav,mh
2460416.626332_Tautenburg___1389-4369kHz___10-31.9s___mh.wav,mh
2460208.559225_Tautenburg___121-2819kHz___30-34.1s___eo.wav,eo
2460208.559225_Tautenburg___121-2819kHz___10-32.1s___eo.wav,eo
2460408.285644_Tautenburg___625-7632kHz___34-45s___to.wav,to
2460408.285644_Tautenburg___625-7632kHz___29.1-31s___to.wav,to
2460408.285644_Tautenburg___625-7632kHz___20-22s___to.wav,to
2460408.285644_Tautenburg___625-7632kHz___10-32.1s___to.wav,to
2460234.514842_Tautenburg___122-1531kHz___40-42s___eo.wav,eo
2460234.514842_Tautenburg___122-1531kHz___50-52.2s___eo.wav,eo
2460234.514842_Tautenburg___122-1531kHz___10-32.2s___eo.wav,eo
2460214.675353_Tautenburg___544-8135kHz___70-76s___to.wav,to
2460214.675353_Tautenburg___544-8135kHz___60-64s___to.wav,to
2460214.675353_Tautenburg___544-8135kHz___10-32.4s___to.wav,to
2459834.648485_Tautenburg___6403-9504kHz___10-22.5s___r..wav,r
2459834.648485_Tautenburg___6403-9504kHz___10-32.5s___r..wav,r
